1138	ELAVL2
1139	ELAVL3
1140	IRF2BPL
1141	CASP9
1142	BDKRB2
1143	PDE4A
1144	KDM6A
1145	KDM6B
1146	FGA
1147	PTGIS
1148	H2AFX
1149	USP45
1150	PLAUR
1151	PPP2R5D
1152	OPRM1
1153	ARID1B
1154	POMGNT1
1155	KLF16
1156	DNM2
1157	ALDH1A3
1158	IFNG
1159	TRAPPC6B
1160	CDH10
1161	CDH11
1162	PCDHGB1
1163	CDH13
1164	MYH4
1165	DOCK1
1166	FAN1
1167	MCPH1
1168	CAMK2B
1169	DDC
1170	USP15
1171	KDM3B
1172	OR2G2
1173	NRXN1
1174	LEF1
1175	CAMK2A
1176	PON1
1177	NRXN3
1178	OPRL1
1179	NRXN2
1180	LCAT
1181	ATP1A3
1182	WIZ
1183	ATP1A1
1184	DLL1
1185	THBS1
1186	HSPD1
1187	MUC1
1188	MUC4
1189	CLASP1
1190	MAPK3
1191	SPEN
1192	TCF7L2
1193	KDM4B
1194	TMEM30A
1195	KDM4C
1196	NEGR1
1197	MEIS2
1198	CAPN12
1199	KANSL1
1200	HCN2
1201	HCN1
